5.31458011988756e-05,0.0022905961550828,-0.0397916797688724,7.82008743865545e-06,6.58961254297851e-06,-3.09055016165953e-07,0.0397888278641954,-1.4105734414747e-05
9.19777914284918e-05,0.00301278964892555,-0.0398726421168361,1.78182745718702e-05,1.13951409905587e-05,-7.03498157555798e-07,0.0398669655545304,-3.20930690321309e-05
0.000163406068773556,0.00401422579433859,-0.0400209782904027,4.22520714704066e-05,2.02140197567378e-05,-1.66520632776139e-06,0.0400084700100451,-7.58954050252805e-05
0.000286797630306435,0.00531470881999169,-0.0402753931682316,9.84756475202421e-05,3.53859765096625e-05,-3.86928331564198e-06,0.0402460801995787,-0.000176055598881931
0.000486034467315283,0.006911603654363,-0.0406810996266255,0.000218045015138088,5.97164646829348e-05,-8.52678070281958e-06,0.0406112388149198,-0.000386840832400364
0.000843998464706101,0.00909100234554413,-0.0413932373877552,0.000501979647598666,0.000102911751036013,-1.94727774050344e-05,0.0412087698532013,-0.000878182016115444
0.00150437148360052,0.0120955823940517,-0.0426444814629262,0.00120592206496177,0.000180851004169699,-4.61677360526647e-05,0.0421076878749676,-0.00205424954256614
0.00252653115318611,0.0155912990859806,-0.044396863841081,0.00265132944996775,0.000297025804225749,-9.99046097781751e-05,0.0429590240812014,-0.00432511984214429
0.00447593191217857,0.0205375786269728,-0.0469886951358774,0.00627008811019191,0.00050358452291806,-0.000232962165200886,0.0427195747965103,-0.00934570413729506
0.00770282836911612,0.0264698365294257,-0.0487317984838278,0.0135429444147877,0.00080239025480209,-0.000516123709465527,0.0374288328512954,-0.0169253853863531
0.0129537508735533,0.0333054171163486,-0.0453495157736688,0.0244748538609168,0.00117426006736419,-0.00109030709751423,0.0217257185706405,-0.0206571850741589
0.0198040872090556,0.0394741752419069,-0.0358460807841606,0.0320065118737581,0.00144758827502269,-0.00197219506448279,0.00443265661295962,-0.0098603764356325
0.0306321921199037,0.0455385986740399,-0.023162922227031,0.0334188617836274,0.00139259950754871,-0.00351234236372867,-0.00147937563720044,0.0163833302915586
0.0433620623813238,0.0487446047949407,-0.0142550046280388,0.0310052093352488,0.0005641674433585,-0.00531465856042893,0.0101032760330867,0.0389147412752421
0.0578000973649735,0.0481901118623229,-0.00722338228397602,0.0280539197934024,-0.00138572073295734,-0.00699215176560108,0.0311653379041731,0.051521897150309
0.0709758988364957,0.0436771947400463,-0.00113009539204345,0.0249366134988396,-0.00412246013771045,-0.00774187964092045,0.0526417655065723,0.0531125327126159
0.080859396780084,0.0370515445935595,0.00385849459206664,0.0214317088872812,-0.00678484437048234,-0.00737553062472408,0.0692250293456752,0.0480148977455037
0.0883554162255213,0.0291640800791599,0.00798192621175194,0.0172569656058821,-0.00913571122986645,-0.0061138240360188,0.0818437926354997,0.0394325919395799
0.0928972074033446,0.0224226852433952,0.01056534056473,0.0135475874932048,-0.0106548404391137,-0.00460404867972385,0.0893727949700213,0.0313039485435816
0.0966328924838544,0.0152822788610028,0.0125713426195795,0.00950537451692108,-0.0118611004837008,-0.00266991649472464,0.0952822524407216,0.022409709532613
5.31458011988756e-05,0.0022905961550828,-3.59098185891832e-08,-3.78025813224051e-09,6.58961254297851e-06,-3.09055016165953e-07,0.0397888816807125,-1.41103331468815e-05
9.19777914284918e-05,0.00301278964892555,-3.97416521653177e-08,-1.21662167662344e-08,1.13951409905587e-05,-7.03498157555798e-07,0.0398670586784658,-3.21035736127992e-05
0.000163406068773556,0.00401422579433859,1.63705292811206e-09,-4.42882704201637e-08,2.02140197567378e-05,-1.66520632776139e-06,0.0400086353908277,-7.59204282498424e-05
0.000286797630306435,0.00531470881999169,2.16612697730156e-07,-1.64969758084579e-07,3.53859765096625e-05,-3.86928331564198e-06,0.0402463702031683,-0.000176114374698326
0.000486034467315283,0.006911603654363,9.27653145182429e-07,-5.83595302387427e-07,5.97164646829348e-05,-8.52678070281958e-06,0.0406117292365311,-0.000386972577523259
0.000843998464706101,0.00909100234554413,3.22589195085685e-06,-2.2289990254552e-06,0.000102911751036013,-1.94727774050344e-05,0.041209616385922,-0.000878491785888473
0.00150437148360052,0.0120955823940517,1.02277373085343e-05,-9.13512418088385e-06,0.000180851004169699,-4.61677360526647e-05,0.0421091689726352,-0.00205502103434864
0.00252653115318611,0.0155912990859806,2.50774565234623e-05,-3.21264332227315e-05,0.000297025804225749,-9.99046097781751e-05,0.0429613913866692,-0.00432690134309644
0.00447593191217857,0.0205375786269728,4.797018927405e-05,-0.000123551893400901,0.00050358452291806,-0.000232962165200886,0.0427230861503863,-0.00935023937962579
0.00770282836911612,0.0264698365294257,-1.45552311148819e-05,-0.000393407823084127,0.00080239025480209,-0.000516123709465527,0.0374318180920132,-0.016935931350712
